;location_id;city;general_info_text
621;235007426;Tainan;"Tainan (臺南; Tâi-lâm in Taiwanese, Táinán in Mandarin), in Southern Taiwan, is the oldest city in Taiwan. Tainan is famous for its temples, historic buildings and snack food. It may be even more under-appreciated compared to the current capital, but is well worth a stop on a round-island trip for a quintessentially Taiwanese experience for both stomach and soul."
622;254510635;Bangkok;Bangkok (Thai: กรุงเทพฯ Krung Thep) is the capital and largest city of Thailand. With a population of over eleven million inhabitants, Bangkok is by far Thailand's main city, with the urban sprawl comprising nearly half of Thailand's population. Its high-rise buildings, heavy traffic congestion, intense heat and naughty nightlife do not immediately give you a warm welcome — but don't let your first impression mislead you. It is one of Asia's most cosmopolitan cities with magnificent temples and palaces, authentic canals, busy markets and a vibrant nightlife that has something for everyone.
623;252016330;Phra Nakhon Si Ayutthaya City Municipality;Ayutthaya (Thai: อยุธยา), full name Phra Nakhon Si Ayutthaya (พระนครศรีอยุธยา), is an ancient capital and modern city in the Central Plains of Thailand, 85 km (53 mi) north of Bangkok. Its proximity to Bangkok make this city of 51,000 people (2020) a popular day-trip destination for travellers from that city. 
624;238817806;Chiang Mai;"Chiang Mai (เชียงใหม่) is the hub of northern Thailand. With a population of over 127,000 registered residents in the city municipality (as of 2016), and 1.2 million in the urban city area as of 2022, it is Thailand's second-largest city. On a plain at an elevation of 316 m, surrounded by mountains and lush countryside, it is much greener and quieter than the capital and has a cosmopolitan air and a significant expatriate population, all factors which have led many from Bangkok to settle permanently in this ""rose of the north""."
625;238944643;Chiang Rai;Chiang Rai (เชียงราย) is the capital of Chiang Rai Province, Northern Thailand.
626;252297944;Hat Yai;"Hat Yai (หาดใหญ่; also Hatyai, Had Yai, Haad Yai) is the fourth largest city in Thailand, the largest city in southern Thailand, and is in Songkhla Province on the Southern Gulf Coast. It's a popular tourist spot for Malaysians, Singaporeans and Indonesians on holiday, and for Thais from neighbouring provinces. It's best avoided if you are looking to get off the beaten path. Prices are relatively high in tourist areas. This place has comparatively few Western visitors. The city can be a stop for tourists on a journey to Southern Thailand's beaches and islands, or further down south to Malaysia and Singapore."
627;252190310;Kanchanaburi;Kanchanaburi (Thai: กาญจนบุรี) is a city at the confluence of the Rivers Kwai Noi and Kwai Yai.
628;252829193;Nakhon Ratchasima;Nakhon Ratchasima (นครราชสีมา), usually referred to as Khorat (โคราช) or, more commonly Korat, is the largest city in the Isaan region of Thailand. Its proximity to Bangkok makes it a good jumping-off point for travellers who are heading into further into the region. It has excellent transport links to the rest of the country and beyond. Hwy 2 (Bangkok to Nong Khai) runs through the city, as does the northeast railway line which splits in the east of the city: one line runs up to Nong Khai and the other, to Ubon Ratchathani. There are buses which run to just about every city in the northern, northeastern, and eastern regions. You can even get buses to Vientiane in Laos and to the Cambodian border at Aranyaprathet.
629;369240792;Pattaya City;Pattaya (พัทยา) is a seaside resort on the Eastern Gulf Coast of Thailand, about 150 km southeast of Bangkok. Pattaya is mostly famous for its go-go and beer bars, but local authorities have made some efforts to provide more family-friendly attractions and activities. Although the sex industry is still going strong, Pattaya also attracts domestic and international tourists. If you are going to be offended by the sight of old western men holding hands with young Thai women, then Pattaya is not the place for you. 
630;77824111;Tunis;Tunis (تونس) is the capital of Tunisia. There are quite a few must-see attractions, especially if you include the ruins of Carthage, which are easily accessed from here, and the Punic ports are interesting, too. Tunis is an interesting mix of new and old, including colonial French buildings. The souq and the medina are among the most authentic and hassle-free in North Africa.
631;78971079;Gabes;Gabès (Arabic: قابس , Gābis) is in the Gulf of Gabès, along the Tunisian coast, and the last stop for the railway line heading south. For most tourists, you will pass through Gabès on the way to another city.
632;79203715;Kairouan;Kairouan (Arabic: القيروان), sometimes spelled Kairwan, Kayrawan or Al Qayrawan, is a city in Tunisia. It's a holy city in Islam, ranking fourth after Mecca, Medina and Jerusalem as a place of pilgrimage. Reputedly seven visits here are the equivalent of one to Mecca. With its large mosques and rich cultural history it has been designated as a UNESCO World Heritage Site.
633;80061732;Mahdia;Mahdia is a city in Northern Tunisia, set along a superb coastline with a blue sea, as well as historical town full of tradition.
634;79017916;Monastir;Monastir is a city in Tunisia 160 km from Tunis. Set along a superb coastline with a blue sea and long golden sandy beaches, Monastir is a pleasant seaside resort, a historical town full of tradition and one of the best tourist destinations in Northern Africa.
635;78965707;Sfax;Sfax is on the east coast of Tunisia, approximately midway on the highway between Tunis and the border with Libya.
636;78818708;Sousse;Sousse (سوسة Susa) is one of the older cities in Tunisia, possessing an authentic medina, which has been declared a UNESCO World Heritage Site.
637;216917257;Ankara;Ankara is the capital of Turkey, central within the country on the plateau of Central Anatolia. It's a sprawling modern place around an ancient citadel, and in 2022 had a population of 5,187,949 (second in size to Istanbul), with a further 600,000 living in the wider metropolis.
638;80794548;Antalya;"Antalya is a city in Pamphylia on the Turkish Mediterranean coast, and the chief resort of the ""Turkish Riviera"". It's a metropolis with a population of 2.7 million in 2022, the fifth largest city in the country."
639;373683296;Bodrum;"The metropolis covers a large peninsula, but in tourist literature ""Bodrum"" is used to market an even greater area, effectively any resort served by Milas-Bodrum airport. This page describes the city and its westward extension through Gümbet, Bitez and Yahşi, its southeast extension as far as Yalı, and its north coast extension of Torba and along the highway from the airport. Turgutreis describes the west coast of the peninsula from Akyarlar up to Gümüşlük. Yalıkavak describes the villages on the peninsula north coast to Göltürkbükü. Some brochures even include Didim, which lying 100 km north is too far even to hear the discos of Bodrum."
640;371339312;Edirne;Edirne (pronounced eh-deer-neh) is the chief city of Eastern Thrace, in the Marmara Region of northwest Turkey. It lies on the gently rolling Thracian plains at the confluence of three rivers, close to the borders with Greece and Bulgaria. Most visitors crossing those borders drive straight on east, or stay on the bus or train, to reach Istanbul. Yet Edirne was for a time the capital of the Ottoman Empire, and continued to be an imperial retreat, adorned with magnificent mosques. It's definitely among the top sights of Turkey.
